distance
17.57912
17.888268
17.99234
15.0091305
15.114173
13.124752
13.333969
14.328628
14.537844
15.532502
15.636676
16.631336
16.840551
13.857342
13.752298
12.75851
12.653466
10.664046
10.559873
8.570453
8.466382
5.482201
5.3781295
1.4002613
1.2952186
0.6932301
1.1125314
0.117873155
0.012732817
0.98095983
0.8768884
1.8716495
1.7665046
0.7718459
0.66777456
1.3217477
1.425819
2.4204779
2.5256226
3.5193102
3.624353
4.619114
4.723185
3.7294977
3.833569
2.838808
2.7347367
0.7453168
1.0595757
2.0542345
2.158306
3.1530669
3.362181
4.3569417
4.6710987
5.664888
5.724538
4.7267222
4.6103106
3.611577
3.5538301
2.5560715
2.4974065
0.5008576
0.44311085
0.5556229
0.6133699
1.6121032
1.6697934
2.6685836
2.7262738
3.725064
3.7827542
4.781488
4.839235
5.837968
5.8957148
6.8934736
6.952195
7.367464
8.1250305
7.196421
7.4605656
6.4956303
6.760033
5.796039
6.060184
5.0961905
5.6247377
4.6598024
4.924205
3.9602113
4.488759
3.5238235
3.422785
2.6458654
0.7567874
0.020132352
0.64987284
0.14783233
0.11631347
0.13952546
0.11725666
0.8487272
0.33541474
1.3023423
0.7890299
1.7550135
0.297986
1.6230721
1.3589274
2.323863
2.0594602
3.023454
2.759309
3.7242448
3.195697
4.159691
3.3667402
4.330734
4.0665894
3.7998052
3.1700647
2.393145
1.7634047
1.3427575
1.9731131
2.7500327
3.3797731
4.1559343
5.4160304
6.1929502
8.082787
8.821552
8.647393
7.6496344
7.4745574
6.4767423
6.3026404
5.303907
5.187495
4.1896796
4.1310143
0.85984206
0.91856384
3.9128714
3.8551247
5.8516736
5.7939835
5.559846
5.664888
3.6754684
3.570426
2.576636
2.367522
1.372761
1.2677184
0.2729575
0.06384359
0.9309176
1.034989
2.0296478
2.238864
3.233523
3.442739
4.4373975
4.5415716
8.51944
8.310224
9.304985
9.095871
10.090529
9.881415
10.875103
10.771031
11.765793
11.660648
12.655409
12.34115
13.335912
12.917582
11.922922
11.713706
12.708467
12.603322
13.5980835
13.493041
14.4876995
14.382657
15.377418
15.168201
16.162962
15.953747
16.948507
16.634249
16.425135
15.430374
15.116217
14.121456
13.912342
12.918552
12.708467
11.714677
11.505564
10.510802
9.778316
8.783554
8.469398
7.475608
7.2655225
6.271733
5.957474
4.9628153
4.8587437
3.863983
3.549724
2.5550652
2.2417777
1.2471188
0.93286
0.061902046
0.27101502
1.1858195
0.07427655
0.8511962
1.4809366
2.257098
3.9867115
4.9814725
3.1096697
2.4469268
2.0456467
2.7083895
5.702575
6.3659654
6.4278264
5.4300675
5.3714027
4.373587
4.3149223
3.317107
3.2006953
2.2019615
2.1442716
1.1464561
1.0300443
0.031310976
0.085101135
1.0828599
1.1992717
2.197087
2.4876006
3.4863343
3.7769046
4.7746634
5.007487
6.0062203
6.1216574
7.1204476
7.178138
8.176871
8.234619
9.233352
9.000528
8.002769
7.886358
6.8876243
6.6557755
8.652325
8.710014
10.706563
10.822975
11.82171
11.937146
12.935936
13.168703
12.16997
12.286382
11.287647
11.46175
12.460484
12.684162
12.029232
11.273248
10.619055
9.8630705
9.20814
7.69691
7.0419793
4.7747645
4.119834
2.6078653
1.9536728
0.4417043
0.21322633
0.96847284
1.6234032
2.3793874
3.034318
5.3008933
5.9564633
7.4670544
6.1579313
6.9131775
6.258345
7.013592
6.359399
7.7135744
8.27153
5.7810516
6.338463
4.6784143
5.2363696
4.40594
6.078717
6.9091473
7.466558
8.296988
9.968954
9.139336
9.697291
4.716335
5.273746
2.7832677
3.3412232
2.5107937
3.6256156
4.456045
8.359555
7.5291257
7.9433084
6.944054
6.921577
5.9223228
5.8783665
4.8781147
4.61633
5.6156063
4.840476
5.1216497
4.1627803
4.444616
2.5250034
2.2431674
0.32476687
0.042656895
1.2850112
1.549156
2.5140917
2.7784946
3.7424884
4.0068913
4.971827
3.8565304
4.8160615
3.4075446
4.367351
4.085515
4.502402
4.3330255
2.3611758
2.5307174
1.545755
1.7141688
0.7292065
1.0671617
0.08219965
0.25077888
0.7341841
0.39639416
1.5754557
1.4060794
3.3768013
3.207425
3.918365
3.3546934
4.3142247
3.468717
4.4282484
3.0197313
3.9795375
2.8528562
3.8117256
4.093561
3.4373302
3.267789
2.2820294
2.1124878
1.1275254
1.6348569
0.6500599
1.3267676
2.31173
3.1587763
3.1958647
1.5052364
2.4650428
1.3383614
0.37855497
0.09671914
0.86308736
0.5812516
1.5407829
0.97711116
1.9369177
1.3729708
2.3327773
1.7688305
2.728637
2.4468012
3.4066076
3.6884434
4.6482496
4.9291487
5.888955
7.579308
6.6197767
8.028295
8.9881
8.869751
8.779671
6.512357
7.167288
3.389482
4.0436745
3.2890677
3.9439983
1.6760455
1.0218531
0.26586902
0.3890618
3.4116213
4.0665517
3.8082044
2.8538375
1.0494999
0.09635857
1.708911
2.6623466
2.963184
4.870055
5.1711864
4.54392
4.2819157
3.3165517
3.0554898
2.0903811
1.8293192
0.86395544
0.60195076
0.36315784
1.409291
2.3746548
2.7240894
3.7064283
3.1446805
4.1268363
3.9389477
2.9583623
3.2194242
0.3238435
0.585848
0.37951612
0.118454255
1.0835625
0.8215578
1.7866664
1.2635998
0.29849124
0.48563737
0.4794713
0.82772416
4.261095
4.0741653
3.0918267
2.904121
1.9217823
1.3600347
2.3423734
1.591778
2.5739336
1.8242974
2.806636
2.431818
4.3963127
4.170204
0.19301629
0.8893075
0.38465407
0.3638924
0.29885048
2.6959827
2.0332398
1.2846935
0.62195075
1.3704972
0.70702314
1.4555696
0.79282683
0.044280406
0.6184625
1.3670089
0.70426613
2.2020063
1.5386163
2.28781
1.6243361
3.121429
2.458686
1.4033802
2.3684886
1.845422
4.741003
4.478998
5.444362
5.1833005
6.1484084
5.886404
6.851768
6.590706
1.1795294
1.4797294
0.5262938
1.1273314
0.17418985
0.47502714
0.47934002
0.1782086
0.53319955
0.22947556
1.1835486
0.88271093
1.8361466
1.5350152
0.3718562
0.6726935
2.580496
2.880402
1.8370659
2.4668064
1.6898866
5.4701743
6.247094
7.5941863
6.842113
7.1432443
5.2354417
5.536573
0.76782656
0.4669889
0.48644674
0.7875781
1.7407198
2.041851
2.9952867
3.8980932
4.8515286
5.15266
4.1982927
4.800262
3.8461888
4.448158
3.4937906
4.0957594
5.0491953
5.3503265
7.257835
6.355666
7.309102
6.1060953
7.0592375
6.4581995
7.4116354
6.2083354
7.162702
6.861571
7.8150063
7.2139688
8.16711
7.8672047
8.82064
7.9184713
8.8716135
8.570776
9.525143
8.92288
9.877247
9.576116
10.529551
10.229351
11.182787
10.881949
10.965011
11.478323
10.511395
10.767926
8.835015
9.091798
8.1258135
8.382344
7.4154167
7.928729
5.995818
6.2525997
4.319438
4.92921
3.9314516
3.8150396
2.816306
2.7008693
1.7020789
1.4692554
0.47149667
0.29739496
0.7013956
0.7590856
1.7578759
1.815566
1.6612201
1.917751
0.95176727
1.7218614
0.7546832
1.525721
2.4917047
3.0050173
3.3367188
3.5694857
2.570752
2.8035755
3.8013341
3.860056
3.4181526
3.2080672
2.2142775
2.1092348
1.1144739
1.0104024
3.993612
4.0341578
2.0376089
1.9789438
0.9811285
0.9224634
0.07529671
0.2494539
1.2481874
1.4800361
2.4787698
2.5365164
3.5352502
3.5929968
4.5917306
4.6494775
5.7249765
6.3272386
5.3728724
5.9748406
6.9282765
7.229408
6.9365396
6.995205
5.9964714
6.112883
7.110642
7.1693068
8.167123
8.283534
9.033451
9.334583
8.381147
9.884354
8.931211
9.532249
7.625378
7.925578
6.019001
6.318907
0.5970184
0.0040264702
0.958386
1.8605548
0.90711933
1.2073193
0.25388372
0.5550149
0.39935198
0.2026173
3.0635612
2.7627237
5.6236677
5.924799
6.877941
7.78011
6.8269677
7.728843
6.775701
7.978708
7.0243406
7.626603
6.6722364
7.274205
6.3210635
6.62097
5.667828
5.968665
5.0142984
5.31543
4.3619943
4.9633255
4.0098896
4.31009
2.4032187
2.7034187
0.7965476
1.0967475
0.143312
0.44444323
1.4633592
1.162228
2.1165948
1.8154635
2.7688992
2.4686992
4.3755703
4.0753703
4.776613
4.717948
1.7236406
1.6649188
0.33163032
0.38932034
1.3881106
2.0268848
3.0246434
3.1997201
2.9998224
2.8957508
1.901092
1.2725744
0.27888682
0.17384458
0.82091683
1.0300308
2.024792
2.2339058
1.2392471
1.3433185
0.3495289
0.45370236
0.54105884
0.4360163
1.430675
0.8022596
0.19153076
0.5056868
1.5004479
1.6332359
2.5866716
2.28554
3.239907
2.9387758
3.8922114
3.5920115
4.545447
3.943478
4.897551
4.5967135
5.5501494
4.948818
5.9022536
5.301216
6.254358
5.9544516
6.9078875
6.3065557
7.2599916
6.9588604
8.866663
8.565532
9.178733
8.91793
8.726062
8.668996
8.786452
7.2161255
8.170198
6.3649297
7.3192964
6.11629
7.069432
4.964257
4.0108213
1.6045147
2.5579503
1.6557815
2.6092172
2.007886
2.9613214
2.661415
3.614557
3.3137195
5.221228
4.920097
5.266312
5.1662254
4.1719656
3.9727638
2.9776294
2.7793994
1.7842649
1.5849661
0.58983165
0.29248658
0.7026481
0.8018601
2.1826684
2.3818703
3.377102
3.4762168
2.5147219
2.8149216
0.9074131
0.607213
4.161534
3.8604023
5.767911
6.370174
7.3233156
8.118078
7.2723427
7.68746
7.2201443
7.2563972
7.1688776
7.470009
6.5165734
6.8164797
4.909902
5.210102
4.2566667
4.857704
3.9042687
4.5056
3.5521643
4.375151
3.380017
3.280902
2.2857676
2.0864687
4.076834
3.9777195
4.9728537
4.873739
4.6569333
4.2145205
2.4208388
3.3065398
2.4099207
3.2956216
2.3981268
1.9561464
1.0586514
0.6162388
1.5128579
0.25723666
0.639383
0.19697051
1.0935895
1.5355699
3.3292518
2.8868392
3.7834582
3.3410456
0.39646032
0.4955754
0.4995592
0.30035767
1.2954918
0.88888645
0.06454923
1.3965503
0.40141588
0.3023009
0.037985645
0.26221567
0.69122005
0.39008874
0.5633471
0.86418444
0.00390625
0.09522861
2.8902721
3.0885022
4.0836368
4.2829356
5.277098
5.177983
7.168252
7.069137
6.0740023
5.6764736
6.0806155
5.8240843
4.858101
5.1146317
3.1817205
3.695033
2.7281055
3.4981995
6.3980384
7.4246635
6.6886067
5.1854
4.2310333
3.3288646
4.2832317
3.9821002
4.9355354
4.635629
5.5887713
4.9868026
5.9411693
3.5348628
4.4880047
3.8869672
4.840403
3.9382339
4.8926005
4.290338
5.243774
4.9438677
5.8970094
5.295972
6.2494073
4.44507
4.9355307
3.9779372
3.007316
2.5286362
1.5580151
1.0791016
0.10753279
0.37019962
1.3417687
1.5812256
2.551613
3.0305266
4.0011477
4.4798274
5.0521026
6.0787277
5.112744
4.9077463
5.8611813
4.658175
3.7047396
3.4036083
4.3570437
3.1537437
2.2006018
1.8994706
2.8538375
2.2518687
4.159377
3.5583398
4.511482
3.298681
4.1948676
3.3095992
4.207094
3.321393
4.218012
3.3327434
4.229806
3.3445373
4.240724
3.3554554
4.252518
3.3672493
4.2346396
3.8214557
3.525438
3.3903935
3.3292975
2.958899
3.1322136
2.9698172
2.6795423
2.981611
2.225927
2.7392397
1.773256
1.1364976
0.28777292
0.7684995
1.1235007
1.2229514
0.23941919
0.055732552
0.03931801
0.4739961
0.49198788
0.021081086
0.9458536
0.43254113
1.3985248
0.3718998
0.59408396
0.4170848
0.14141285
0.42887884
0.31125852
0.054477833
1.0214045
0.7648735
1.0663463
1.3304911
0.3655554
0.6299585
0.33403575
0.19451252
0.36559585
0.2803619
1.27618
1.1908622
2.1698635
1.9057186
2.8706543
2.6062515
7.428104
6.6354117
7.5994053
7.3350024
6.371009
5.0497684
6.0137625
5.4801846
6.37768
5.4919786
6.388598
5.502897
6.4003916
5.9571033
6.854598
6.4113097
7.3088045
6.865516
7.762579
7.3197227
8.216785
7.7739296
9.567179
9.124323
13.607874
13.165461
0.14606059
0.23129487
0.7654967
0.6792896
0.31661266
0.40184686
3.3913317
3.2198064
2.223988
2.1386702
0.14606059
1.5318989
2.0821853
3.0647576
3.2484467
4.2310185
4.414708
5.2428293
5.4986157
4.9651737
5.147903
4.165331
4.349199
3.3656669
3.1819777
2.1994054
1.832808
0.849455
0.29898924
0.68340397
1.2338697
0.25129744
0.43420586
1.5318989
7.111035
6.940483
7.936301
7.7657495
6.768958
6.68364
5.6878214
5.601531
3.608921
4.0362325
5.0331073
5.118342
7.111035
3.6667552
4.0333524
3.0507803
2.683223
3.6667552
5.0167055
5.3833027
4.3997707
4.0333524
5.0167055
3.7363276
3.9931707
5.9857802
5.7299943
3.7363276
7.925559
8.404472
9.375093
10.09323
9.12261
8.883153
7.9115834
7.6723604
6.7017393
5.9836025
7.925559
10.348522
10.612925
10.571911
10.332454
10.348522
4.467015
3.9537022
2.9867747
3.5010312
4.467015
4.6034575
4.346676
5.3129106
4.029504
3.0635202
3.3203018
2.3533742
3.6365302
4.6034575
4.9357905
4.6792593
5.6452427
4.8753996
3.9094157
4.165947
3.1990192
3.9688625
4.9357905
2.2650702
2.3642821
4.354551
4.4536657
5.4488006
5.5479155
7.5382814
7.6373963
8.63253
8.731646
9.726877
9.926079
10.921213
11.0203285
13.0106945
13.109809
14.104944
14.204059
15.199193
15.298308
15.3272
15.591602
14.626667
14.890812
13.926818
14.191221
13.226285
13.754833
12.790839
13.054984
12.090048
12.618854
11.654602
11.919005
10.955011
11.343475
10.348817
10.034558
9.040871
8.830683
7.836995
7.627779
6.63312
6.423904
5.4292455
5.3242025
4.3294415
4.1203275
3.1265378
2.9164526
1.9226629
1.8176203
0.8228592
0.6137453
0.38101584
0.7993461
0.195415
0.29948643
1.2942475
1.3992901
2.3939488
2.4981225
3.4927812
3.5978239
4.591614
4.696656
5.691417
5.795489
7.784909
7.88898
8.883741
9.0928545
10.087616
10.29673
11.2914915
11.709822
12.70448
12.913696
14.903116
15.007188
16.001947
16.211063
17.205824
17.269405
18.23434
17.705793
17.187616
17.088404
16.09327
15.994154
14.99902
14.899904
13.90477
13.805558
12.810424
12.710338
11.716174
11.616087
8.631559
8.234127
7.238896
7.039694
6.0445595
5.9454446
4.95031
4.7519827
3.7568486
3.5586183
2.563484
2.4633973
1.4691375
1.2699357
2.2650702
12.0125475
12.210777
13.205913
13.504326
14.49946
14.697691
15.692825
15.792037
16.787172
17.085487
16.090355
16.189468
12.208835
12.010604
11.01547
10.8171425
9.822008
9.12626
10.121394
10.022279
12.0125475
10.611959
10.402845
13.385953
13.59517
10.611959
3.3004768
3.2418118
2.2439964
2.1276412
1.1288509
1.013414
0.014680954
0.21716827
1.2159019
1.3323137
2.3301291
2.4465408
0.4499919
0.50768197
0.49007678
0.43238676
1.4301454
1.3724554
2.370214
2.3125238
4.309016
4.425428
3.4266944
3.4853594
2.4866257
2.5452907
1.5465572
1.8370708
2.8358612
2.893551
3.8913667
4.0077214
5.006512
5.0384154
3.3004768
10.406218
9.893155
10.860084
9.833458
10.799442
10.286129
11.253057
10.739744
10.629364
9.999623
9.223462
8.593107
7.816187
6.556091
7.3330107
2.2932417
3.8463228
5.1064186
5.88258
7.1426764
6.7526393
7.7792645
6.8132806
8.0964365
7.1304526
7.6437654
6.676838
7.1901503
6.2241664
6.4806976
7.446681
7.959994
8.926922
9.440233
10.406218
3.134286
3.4354172
1.5279084
2.4297836
1.4766417
2.3788104
1.4253749
2.3275437
3.2809792
3.5818167
6.442761
5.840792
6.795159
6.4940276
7.4474635
7.1472635
8.100698
6.5974927
5.6431255
5.341995
4.3888526
4.0877213
3.134286
0.661254
0.8931026
0.10465634
0.12719329
1.1259261
1.5328517
2.530667
2.704769
3.7035024
2.8090563
2.0328948
1.746778
0.97061664
1.6003572
0.23282364
0.11641182
0.881347
0.9400686
1.9378273
1.9955741
2.9943078
3.1107194
4.108478
4.1672
5.1649585
5.22368
6.221439
6.4542627
5.4555287
5.6296306
4.631872
4.863664
3.8659055
4.040007
5.0387974
5.270646
4.272831
4.3305774
0.661254
3.4451766
3.8365352
2.8714268
3.656498
5.5869703
2.7824337
3.4451766
4.9256434
3.6436384
1.7107271
1.967258
1.0003304
2.0278993
2.993883
3.250414
4.9256434
6.1501613
4.6530685
5.3158116
5.7470174
6.1501613
3.0696845
2.812903
3.7798305
3.009987
2.0430596
1.7865287
0.8196013
0.5628195
0.012079411
0.25206855
1.2160623
1.74461
5.602469
4.8097763
3.8448408
3.0518901
2.0878963
1.5593486
0.594413
0.33001024
3.0696845
2.4925857
0.24629906
0.90904176
3.1553285
2.4925857
0.75990367
0.5031221
0.08008408
0.18431954
0.75990367
16.126825
16.300983
15.302194
15.128092
16.126825
6.5970535
6.6557755
5.6570415
5.599295
6.5970535
10.063161
9.3078165
8.652985
7.897
9.206762
10.718732
10.063161
1.162228
2.5710204
1.6112139
0.20242187
1.162228
